,lugares,labels,Quotes,order,Position,LAT_google,LON_google,LON_geopy,LAT_geopy,address,,,,
988,Castle St. Angelo,FAC,Europe’s top scientists mocking religion as they secretly assembled in the Vatican’s own Castle St,961,781,41.9030632,12.466276,-73.96536274,40.7827725,"Central Park, New York County, New York, United States",,,,
797,Illuminati Diamond,LOC,"The collection included a pentagon box containing iron brands, one of them the mythical Illuminati Diamond",962,251,,,-68.935089,44.869496,"Levant, Penobscot County, Maine, 04450, United States",,,,
496,Vatican,FAC,This was a part of Vatican history the ancients thought best forgotten,963,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
497,Vatican,FAC,"“You risked destroying the Vatican!”
“There is no risk when God is at your side,” the camerlegno said",964,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
765,the Sistine Chapel,FAC,"Did they think his was a simple charge? “Those who believeundergo great tests for God! God asked Abraham to sacrifice his child! God commanded Jesus to endure crucifixion! And so we hang the symbol of the crucifix before our eyes-bloody, painful, agonizing-to remi 
nd us 
of evil’s power! To keep our hearts vigilant! The scars on Jesus’ body are a living reminder of the powers of darkness! My scars are a living reminder! Evil lives, but the power of God will overcome!”
His shouts echoed off the back wall of the Sistine Chapel and then a prof nd silence
ou 
fell",965,161,33.7884471,-117.900887,,,,,,,
727,Mortati,GPE,Tears brimmed in Mortati’s eyes,966,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
498,Vatican,FAC,"He even suggested the Vatican fundfVetra’s work as a gesture o 
goodwill toward spiritually based scientific research",967,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
658,St. Peter’s,GPE," 132
T he camer on the dirt 
legno lay curled in a ball floor in front of St",968,150,39.0111135,-94.5775056,-103.3940184,25.507251,"Calle del Teflón, Torreón, Coahuila de Zaragoza, 27296, México",,,,
1020,"The  
Necropolis",FAC,"The
Necropolis was cold, but it helped clot the blood flowing from the wounds he had torn at his own flesh",969,969,43.6676616,-79.3614851,20.6927206,42.4464726,"Vatiq, Astrazup, Komuna e Malishevës / Opština Mališevo, 24000, Kosova / Kosovo",,,,
659,St. Peter’s,GPE,"How could His Holiness expect him to endure any m h,
ore? O 
the wretched depravity of it! What if someone else found out? Imagine the desecration to the church! Did the Pope’s holy vows mean nothing?
The madness came quickly, scream 
ar 
ing in his e s, until he awoke before St",970,150,39.0111135,-94.5775056,-103.3940184,25.507251,"Calle del Teflón, Torreón, Coahuila de Zaragoza, 27296, México",,,,
728,Mortati,GPE,"“His Holiness was as devout a man as ever lived!”
It was Mortati who spoke next, his voice thin with devastation",971,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
729,Mortati,GPE,.” Every cardinal in the chapel spun as though Mortati had just shouted an obscenity,972,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
499,Vatican,FAC,"The infamous
“Devil’s Advocate” was theauthority when it came to scandalous information inside the Vatican",973,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
730,Mortati,GPE,"Let me explain!
Slowly, sadly, Mortati let the tale unfold",974,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
861,Palermo,GPE,"“That 
e to you in the hospitalis why His Holiness cam 
in Palermo when you were a boy",975,318,38.11569,13.3614868,123.6403786,10.10334515,"Rotunda, Carcar, Cebu, Central Visayas, Philippines",,,,
731,Mortati,GPE," 
“Wait!” It was Mortati",976,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
555,Vittoria,GPE,.” He stared down at his feet a long moment then back up at Vittoria and Langdon,977,94,42.7623971,-80.3230194,58.129643,60.7372706,"Пырам, Чердынский городской округ, Пермский край, Приволжский федеральный округ, Россия",,,,
766,the Sistine Chapel,FAC," 134 
C amerlegno Ventresca’s white robe billowed as he moved down the hallway away from the Sistine Chapel",978,161,33.7884471,-117.900887,,,,,,,
500,Vatican,FAC," 
It was raining the morning the Vatican staff banged on the camerlegno’s door, awakening him from a fitful sleep",979,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
605,St. Peter’s Basilica,GPE," 
The camerlegno staggered now through the dark 
e 
ness of St",980,149,41.9021667,12.4539367,4.958558222,50.8034195,"Necropolis, Pastorijstraat, Grimde, Tienen, Leuven, Vlaams-Brabant, Vlaanderen, 3300, België / Belgique / Belgien",,,,
1003,Holy Ground,FAC,God was returning him to Holy Ground,981,848,40.7160324,-74.0086015,-72.57686433,44.2117642,"Irving, Paine Turnpike North, Berlin Corners, Berlin, Washington County, Vermont, 05602, United States",,,,
1008,Necropolis,FAC,The camerlegno moved toward the grate covering the hole that led down to the Necropolis,982,849,39.8029311,-86.0403722,114.1822632,22.27787815,"OLIV, 15, 銅鑼灣 Causeway Bay, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",,,,
1009,Necropolis,FAC,The Necropolis is where this night w end,983,849,39.8029311,-86.0403722,114.1822632,22.27787815,"OLIV, 15, 銅鑼灣 Causeway Bay, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",,,,
767,the Sistine Chapel,FAC," 
Three minutes had passed in the chaotic hallways outside the Sistine Chapel, and still nobody could locate the camerlegno",984,161,33.7884471,-117.900887,,,,,,,
732,Mortati,GPE,Mortati was about to demand a full-scale search of Vatican City when a roar of jubilation erupted outside in St,985,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
103,Vatican City,GPE,Mortati was about to demand a full-scale search of Vatican City when a roar of jubilation erupted outside in St,986,10,41.902916,12.453389,0.099991805,52.21370905,"Churchill College (University of Cambridge), Madingley Road, Eddington, Cambridge, Cambridgeshire, East of England, England, CB3 0DS, United Kingdom",,,,
660,St. Peter’s,GPE,Mortati was about to demand a full-scale search of Vatican City when a roar of jubilation erupted outside in St,987,150,39.0111135,-94.5775056,-103.3940184,25.507251,"Calle del Teflón, Torreón, Coahuila de Zaragoza, 27296, México",,,,
661,St. Peter’s,GPE,".”
For the second time that evening, the College of Cardinals flooded onto St",988,150,39.0111135,-94.5775056,-103.3940184,25.507251,"Calle del Teflón, Torreón, Coahuila de Zaragoza, 27296, México",,,,
1021,"ont 
basilica",FAC,"The m dia lights and cameras were all pivoted toward the ng just stepped ont 
basilica",989,989,43.5430194,-80.2516308,33.4781591,31.1901299,Mediterranean Sea,,,,
680,St. Peter’s Square,GPE," 
They were singing in St",990,156,41.9022225,12.4567283,139.7594549,35.6828387,"東京都, 日本",,,,
104,Vatican City,GPE,All that was left was a cloud of smoke spiraling skyward over Vatican City,991,10,41.902916,12.453389,0.099991805,52.21370905,"Churchill College (University of Cambridge), Madingley Road, Eddington, Cambridge, Cambridgeshire, East of England, England, CB3 0DS, United Kingdom",,,,
225,Rome,GPE," 135
D awn came late to Rome",992,11,41.9027835,12.4963655,-76.89641403,42.62798415,"Seneca Lake, Watkins Glen, Torrey, Schuyler County, New York, United States",,,,
681,St. Peter’s Square,GPE," 
An early rainstorm had washed the crowds from St",993,156,41.9022225,12.4567283,139.7594549,35.6828387,"東京都, 日本",,,,
501,Vatican,FAC,"Thus far, the Vatican had remained silent, issuing no statement whatsoever",994,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
959,the Vatican Grottoes,FAC," 
Deep in the Vatican Grottoes 
s",995,662,41.9021667,12.4539367,,,,,,,
733,Mortati,GPE," 
At Mortati’s feet was a golden urn, heavy with ashes",996,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
734,Mortati,GPE,"He knewof sight benea 
this sacred grotto was reserved exclusively for the relics of Popes, but somehow Mortati sensed this was appropriate",997,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
818,the Borgia Courtyard,FAC," 
Mortati was alone as he crossed the Borgia Courtyard toward the Sistine Chapel",998,292,,,115.9886929,-32.0044972,"Twen Lane, Wattle Grove, City Of Kalamunda, Western Australia, 6058, Australia",,,,
768,the Sistine Chapel,FAC," 
Mortati was alone as he crossed the Borgia Courtyard toward the Sistine Chapel",999,161,33.7884471,-117.900887,,,,,,,
991,the Apostolic Palace,FAC,A fellow cardinal emerged from the Apostolic Palace and strode beside him,1000,811,41.9035313,12.4561705,12.65027505,41.7472893,"Specola Vaticana, Piazza della Libertà, Castel Gandolfo, Roma Capitale, Lazio, Italia",,,,
819,the Borgia Courtyard,FAC," 
As they reached the end of the Borgia Courtyard, the cardinal hesitated",1001,292,,,115.9886929,-32.0044972,"Twen Lane, Wattle Grove, City Of Kalamunda, Western Australia, 6058, Australia",,,,
735,Mortati,LOC,"He ed toturn 
Mortati with a troubled mystification, as if the precarious awe of the night before had slipped back into his heart",1002,160,40.6552458,-73.945734,-74.0060152,40.7127281,"New York, United States",,,,
682,St. Peter’s Square,GPE," 
Far below, in St",1003,156,41.9022225,12.4567283,139.7594549,35.6828387,"東京都, 日本",,,,
769,the Sistine Chapel,FAC," 
Glick glanced over his shoulder at the roof of the Sistine Chapel behind him",1004,161,33.7884471,-117.900887,,,,,,,
105,Vatican City,GPE," 
“Live from Vatican City,” Glick announced on cue, “this is Gunther Glick reporting",1005,10,41.902916,12.453389,0.099991805,52.21370905,"Churchill College (University of Cambridge), Madingley Road, Eddington, Cambridge, Cambridgeshire, East of England, England, CB3 0DS, United Kingdom",,,,
770,the Sistine Chapel,FAC,.” He gave the camera a solemn stare as the white smoke rose behind him from the Sistine Chapel,1006,161,33.7884471,-117.900887,,,,,,,
106,Vatican City,GPE," 
nine-year-old progressive, has just been elected the next Pope of Vatican City",1007,10,41.902916,12.453389,0.099991805,52.21370905,"Churchill College (University of Cambridge), Madingley Road, Eddington, Cambridge, Cambridgeshire, East of England, England, CB3 0DS, United Kingdom",,,,
107,Vatican City,GPE," 
Other casualties include Leonardo Vetra, the renowned CERN physicist and pioneer of antimatter technology, as well as Maximilian Kohler, the director of CERN, who apparently came to Vatican City in an effort to help but reportedly passed away in the process",1008,10,41.902916,12.453389,0.099991805,52.21370905,"Churchill College (University of Cambridge), Madingley Road, Eddington, Cambridge, Cambridgeshire, East of England, England, CB3 0DS, United Kingdom",,,,
502,Vatican,GPE," 
“And in the wake of the e 
Vatican last night, CERN’s
xplosion in the sky over the
antimatter technology has become the 
tists, sparking excitem hot topic among scien 
ent
and controversy",1009,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
261,Geneva,GPE,"Kohler’s assistant in Geneva, Sylvie Baudeloque, announced this morning that CERN’s board of directors, although enthusiastic about antimatter’s potential, are suspending all research and licensing until further inquiries into its safety can be examined",1010,32,46.2043907,6.1431577,8.790798752,34.43367,"ولاية قفصة, تونس",,,,
108,Vatican City,GPE," 
“Notably absent from our screens tonight,” Glick reported, “is the face of Robert Langdon, the Harvard professor who came to Vatican City yesterday to lend his expertise during this Illuminati crisis",1011,10,41.902916,12.453389,0.099991805,52.21370905,"Churchill College (University of Cambridge), Madingley Road, Eddington, Cambridge, Cambridgeshire, East of England, England, CB3 0DS, United Kingdom",,,,
662,St. Peter’s,GPE,"Although originally thought to have perished in the antimatter blast, we now have reports that Langdon was spotted in St",1012,150,39.0111135,-94.5775056,-103.3940184,25.507251,"Calle del Teflón, Torreón, Coahuila de Zaragoza, 27296, México",,,,
937,the Tiber River,LOC,"Langdon fell out of the sky into the Tiber River shortly after midnight, was treated, and released",1013,542,42.2955402,12.4894408,,,,,,,
1022,Chicago,GPE,"Nutcase!
“May I introduce,” Glick announced, “the renowned Vatican scholar from De Paul University in Chicago",1014,1014,41.8781136,-87.6297982,-7.098451809,52.25953025,"Christendom, Ferrybank, Waterford, County Waterford, Munster, Éire / Ireland",,,,
960,the Vatican Grottoes,FAC,"And had he not ascended miraculously into a pillar of fire, he would now be buried in the Vatican Grottoes along with the other Popes",1015,662,41.9021667,12.4539367,,,,,,,
556,Vittoria,GPE," 
As he gazed at Vittoria’s bed, he saw a boldly embroidered seal on her pillowcase",1016,94,42.7623971,-80.3230194,58.129643,60.7372706,"Пырам, Чердынский городской округ, Пермский край, Приволжский федеральный округ, Россия",,,,
1023,Triton Fountain,FAC,Old World luxury overlooking Bernini’s Triton Fountain ,1017,1017,35.8956028,14.508265,12.45371207,41.9021569,"Basilica Sancti Petri, Forum Sancti Petri, Città del Vaticano, 00120, Città del Vaticano",,,,
226,Rome,GPE,there was no more fitting hotel in all of Rome,1018,11,41.9027835,12.4963655,-76.89641403,42.62798415,"Seneca Lake, Watkins Glen, Torrey, Schuyler County, New York, United States",,,,
109,Vatican City,GPE,".”
Langdon felt a sudden anxiety, wondering if the cardinals had sent Chartrand to escort Langdon and Vittoria back to Vatican City",1019,10,41.902916,12.453389,0.099991805,52.21370905,"Churchill College (University of Cambridge), Madingley Road, Eddington, Cambridge, Cambridgeshire, East of England, England, CB3 0DS, United Kingdom",,,,
503,Vatican,FAC," 
“His Holiness asked me to give this to you,” Chartrand said, handing over an envelope sealed with the Vatican signet",1020,67,41.902916,12.453389,-9.677220326,52.07789985,"Ards, Churchtown, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",,,,
